id,name,height,weight,type1,type2,smallImageUrl,largeImageUrl,generation
537,seismitoad,15,620,water,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/537.png,5
538,throh,13,555,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/538.png,5
539,sawk,14,510,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/539.png,5
540,sewaddle,3,25,bug,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/540.png,5
541,swadloon,5,73,bug,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/541.png,5
542,leavanny,12,205,bug,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/542.png,5
543,venipede,4,53,bug,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/543.png,5
544,whirlipede,12,585,bug,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/544.png,5
545,scolipede,25,2005,bug,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/545.png,5
546,cottonee,3,6,grass,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png,5
547,whimsicott,7,66,grass,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png,5
548,petilil,5,66,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png,5
549,lilligant,11,163,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png,5
550,basculin-red-striped,10,180,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/550.png,5
551,sandile,7,152,ground,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/551.png,5
552,krokorok,10,334,ground,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/552.png,5
553,krookodile,15,963,ground,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/553.png,5
554,darumaka,6,375,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/554.png,5
555,darmanitan-standard,13,929,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/555.png,5
556,maractus,10,280,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png,5
557,dwebble,3,145,bug,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/557.png,5
558,crustle,14,2000,bug,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/558.png,5
559,scraggy,6,118,dark,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/559.png,5
560,scrafty,11,300,dark,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/560.png,5
561,sigilyph,14,140,psychic,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/561.png,5
562,yamask,5,15,ghost,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/562.png,5
563,cofagrigus,17,765,ghost,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/563.png,5
564,tirtouga,7,165,water,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/564.png,5
565,carracosta,12,810,water,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/565.png,5
566,archen,5,95,rock,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/566.png,5
567,archeops,14,320,rock,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/567.png,5
568,trubbish,6,310,poison,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/568.png,5
569,garbodor,19,1073,poison,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/569.png,5
570,zorua,7,125,dark,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/570.png,5
571,zoroark,16,811,dark,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/571.png,5
572,minccino,4,58,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/572.png,5
573,cinccino,5,75,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/573.png,5
574,gothita,4,58,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/574.png,5
575,gothorita,7,180,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/575.png,5
576,gothitelle,15,440,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/576.png,5
577,solosis,3,10,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/577.png,5
578,duosion,6,80,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/578.png,5
579,reuniclus,10,201,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/579.png,5
580,ducklett,5,55,water,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/580.png,5
581,swanna,13,242,water,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/581.png,5
582,vanillite,4,57,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png,5
583,vanillish,11,410,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png,5
584,vanilluxe,13,575,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/584.png,5
585,deerling,6,195,normal,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/585.png,5
586,sawsbuck,19,925,normal,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/586.png,5
587,emolga,4,50,electric,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/587.png,5
588,karrablast,5,59,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/588.png,5
589,escavalier,10,330,bug,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/589.png,5
590,foongus,2,10,grass,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/590.png,5
591,amoonguss,6,105,grass,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/591.png,5
592,frillish,12,330,water,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/592.png,5
593,jellicent,22,1350,water,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/593.png,5
594,alomomola,12,316,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/594.png,5
595,joltik,1,6,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/595.png,5
596,galvantula,8,143,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/596.png,5
597,ferroseed,6,188,grass,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/597.png,5
598,ferrothorn,10,1100,grass,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/598.png,5
599,klink,3,210,steel,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/599.png,5
600,klang,6,510,steel,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/600.png,5
601,klinklang,6,810,steel,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/601.png,5
602,tynamo,2,3,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/602.png,5
603,eelektrik,12,220,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/603.png,5
604,eelektross,21,805,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/604.png,5
605,elgyem,5,90,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/605.png,5
606,beheeyem,10,345,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/606.png,5
607,litwick,3,31,ghost,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/607.png,5
608,lampent,6,130,ghost,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/608.png,5
609,chandelure,10,343,ghost,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/609.png,5
610,axew,6,180,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/610.png,5
611,fraxure,10,360,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/611.png,5
612,haxorus,18,1055,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/612.png,5
613,cubchoo,5,85,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/613.png,5
614,beartic,26,2600,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/614.png,5
615,cryogonal,11,1480,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/615.png,5
616,shelmet,4,77,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/616.png,5
617,accelgor,8,253,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/617.png,5
618,stunfisk,7,110,ground,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/618.png,5
619,mienfoo,9,200,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/619.png,5
620,mienshao,14,355,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/620.png,5
621,druddigon,16,1390,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/621.png,5
622,golett,10,920,ground,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/622.png,5
623,golurk,28,3300,ground,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/623.png,5
624,pawniard,5,102,dark,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/624.png,5
625,bisharp,16,700,dark,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/625.png,5
626,bouffalant,16,946,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/626.png,5
627,rufflet,5,105,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/627.png,5
628,braviary,15,410,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/628.png,5
629,vullaby,5,90,dark,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/629.png,5
630,mandibuzz,12,395,dark,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/630.png,5
631,heatmor,14,580,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/631.png,5
632,durant,3,330,bug,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,5
633,deino,8,173,dark,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,5
634,zweilous,14,500,dark,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,5
635,hydreigon,18,1600,dark,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,5
636,larvesta,11,288,bug,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,5
637,volcarona,16,460,bug,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,5
638,cobalion,21,2500,steel,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,5
639,terrakion,19,2600,rock,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,5
640,virizion,20,2000,grass,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,5
641,tornadus-incarnate,15,630,flying,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,5
642,thundurus-incarnate,15,610,electric,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,5
643,reshiram,32,3300,dragon,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,5
644,zekrom,29,3450,dragon,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,5
645,landorus-incarnate,15,680,ground,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,5
646,kyurem,30,3250,dragon,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,5
647,keldeo-ordinary,14,485,water,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,5
648,meloetta-aria,6,65,normal,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,5
649,genesect,15,825,bug,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,5
650,chespin,4,90,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,6
651,quilladin,7,290,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,6
652,chesnaught,16,900,grass,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,6
653,fennekin,4,94,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,6
654,braixen,10,145,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,6
655,delphox,15,390,fire,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,6
656,froakie,3,70,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,6
657,frogadier,6,109,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,6
658,greninja,15,400,water,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,6
659,bunnelby,4,50,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,6
660,diggersby,10,424,normal,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,6
661,fletchling,3,17,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,6
662,fletchinder,7,160,fire,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,6
663,talonflame,12,245,fire,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,6
664,scatterbug,3,25,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,6
665,spewpa,3,84,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,6
666,vivillon,12,170,bug,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,6
